"id_executor","cd_area_politica_publica_tipo_pt","area_politica_publica_tipo_pt","cd_area_politica_publica_pt","area_politica_publica_pt"
27917,15,"Urbanismo",451,"Infraestrutura Urbana "
15005,27,"Desporto e Lazer",812,"Desporto Comunitário"
23116,27,"Desporto e Lazer",812,"Desporto Comunitário"
17101,8,"Assistência Social",244,"Assistência Comunitária"
31582,15,"Urbanismo",451,"Infraestrutura Urbana "
15440,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
15440,12,"Educação",361,"Ensino Fundamental"
15636,26,"Transporte",782,"Transporte Rodoviário"
623,15,"Urbanismo",451,"Infraestrutura Urbana "
15938,12,"Educação",361,"Ensino Fundamental"
16923,15,"Urbanismo",451,"Infraestrutura Urbana "
16801,15,"Urbanismo",452,"Serviços Urbanos"
16801,17,"Saneamento",511,"Saneamento Básico Rural"
16190,20,"Agricultura",608,"Promoção da Produção Agropecuária"
28898,8,"Assistência Social",244,"Assistência Comunitária"
28898,12,"Educação",368,"Educação Básica"
16258,20,"Agricultura",608,"Promoção da Produção Agropecuária"
274,20,"Agricultura",608,"Promoção da Produção Agropecuária"
31734,20,"Agricultura",608,"Promoção da Produção Agropecuária"
31705,10,"Saúde",301,"Atenção Básica"
31705,15,"Urbanismo",451,"Infraestrutura Urbana "
31705,20,"Agricultura",605,"Abastecimento"
31705,20,"Agricultura",608,"Promoção da Produção Agropecuária"
10346,11,"Trabalho",334,"Fomento ao Trabalho"
19840,15,"Urbanismo",451,"Infraestrutura Urbana "
22075,19,"Ciência e Tecnologia",573,"Difusão do Conhecimento Científico e Tecnológico"
11097,12,"Educação",362,"Ensino Médio"
5572,15,"Urbanismo",452,"Serviços Urbanos"
29939,8,"Assistência Social",244,"Assistência Comunitária"
29940,10,"Saúde",301,"Atenção Básica"
5639,15,"Urbanismo",451,"Infraestrutura Urbana "
17208,15,"Urbanismo",451,"Infraestrutura Urbana "
17583,27,"Desporto e Lazer",812,"Desporto Comunitário"
17583,27,"Desporto e Lazer",813,"Lazer"
17308,15,"Urbanismo",451,"Infraestrutura Urbana "
12430,15,"Urbanismo",451,"Infraestrutura Urbana "
23506,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
2118,8,"Assistência Social",244,"Assistência Comunitária"
2118,27,"Desporto e Lazer",813,"Lazer"
17494,20,"Agricultura",608,"Promoção da Produção Agropecuária"
22258,15,"Urbanismo",452,"Serviços Urbanos"
5634,15,"Urbanismo",451,"Infraestrutura Urbana "
15587,12,"Educação",368,"Educação Básica"
18010,10,"Saúde",301,"Atenção Básica"
17884,10,"Saúde",301,"Atenção Básica"
12457,15,"Urbanismo",451,"Infraestrutura Urbana "
17842,10,"Saúde",301,"Atenção Básica"
18057,15,"Urbanismo",451,"Infraestrutura Urbana "
18057,27,"Desporto e Lazer",812,"Desporto Comunitário"
16824,12,"Educação",368,"Educação Básica"
18286,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
15608,26,"Transporte",782,"Transporte Rodoviário"
18404,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
18404,13,"Cultura",392,"Difusão Cultural"
13239,8,"Assistência Social",244,"Assistência Comunitária"
13239,10,"Saúde",301,"Atenção Básica"
18658,18,"Gestão Ambiental",544,"Recursos Hídricos"
18384,13,"Cultura",392,"Difusão Cultural"
3798,15,"Urbanismo",451,"Infraestrutura Urbana "
18643,10,"Saúde",301,"Atenção Básica"
18643,15,"Urbanismo",451,"Infraestrutura Urbana "
18643,20,"Agricultura",606,"Extensão Rural"
21858,15,"Urbanismo",451,"Infraestrutura Urbana "
17979,15,"Urbanismo",451,"Infraestrutura Urbana "
17979,15,"Urbanismo",452,"Serviços Urbanos"
17979,27,"Desporto e Lazer",813,"Lazer"
19467,8,"Assistência Social",244,"Assistência Comunitária"
8302,8,"Assistência Social",244,"Assistência Comunitária"
8302,15,"Urbanismo",451,"Infraestrutura Urbana "
20746,12,"Educação",365,"Educação Infantil"
20746,12,"Educação",361,"Ensino Fundamental"
31665,10,"Saúde",301,"Atenção Básica"
18171,15,"Urbanismo",451,"Infraestrutura Urbana "
18171,27,"Desporto e Lazer",812,"Desporto Comunitário"
18171,8,"Assistência Social",244,"Assistência Comunitária"
9958,8,"Assistência Social",244,"Assistência Comunitária"
19665,27,"Desporto e Lazer",812,"Desporto Comunitário"
6184,8,"Assistência Social",241,"Assistência ao Idoso"
6184,12,"Educação",361,"Ensino Fundamental"
5386,27,"Desporto e Lazer",812,"Desporto Comunitário"
6797,15,"Urbanismo",451,"Infraestrutura Urbana "
6797,15,"Urbanismo",452,"Serviços Urbanos"
6188,10,"Saúde",301,"Atenção Básica"
31466,15,"Urbanismo",451,"Infraestrutura Urbana "
33132,17,"Saneamento",512,"Saneamento Básico Urbano"
19868,20,"Agricultura",606,"Extensão Rural"
31465,15,"Urbanismo",451,"Infraestrutura Urbana "
2089,19,"Ciência e Tecnologia",571,"Desenvolvimento Científico"
2089,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
2089,19,"Ciência e Tecnologia",573,"Difusão do Conhecimento Científico e Tecnológico"
6061,26,"Transporte",782,"Transporte Rodoviário"
17644,27,"Desporto e Lazer",813,"Lazer"
17581,15,"Urbanismo",452,"Serviços Urbanos"
27062,15,"Urbanismo",451,"Infraestrutura Urbana "
20069,15,"Urbanismo",451,"Infraestrutura Urbana "
34185,12,"Educação",361,"Ensino Fundamental"
1737,15,"Urbanismo",451,"Infraestrutura Urbana "
31815,15,"Urbanismo",451,"Infraestrutura Urbana "
34748,15,"Urbanismo",451,"Infraestrutura Urbana "
20415,15,"Urbanismo",452,"Serviços Urbanos"
18567,15,"Urbanismo",452,"Serviços Urbanos"
20416,15,"Urbanismo",451,"Infraestrutura Urbana "
31835,8,"Assistência Social",244,"Assistência Comunitária"
28720,15,"Urbanismo",451,"Infraestrutura Urbana "
20618,20,"Agricultura",608,"Promoção da Produção Agropecuária"
20368,27,"Desporto e Lazer",813,"Lazer"
6713,14,"Direitos da Cidadania",421,"Custódia e Reintegração Social"
9331,10,"Saúde",301,"Atenção Básica"
22077,15,"Urbanismo",451,"Infraestrutura Urbana "
21069,17,"Saneamento",511,"Saneamento Básico Rural"
20357,20,"Agricultura",608,"Promoção da Produção Agropecuária"
21285,12,"Educação",368,"Educação Básica"
21302,15,"Urbanismo",451,"Infraestrutura Urbana "
16815,26,"Transporte",782,"Transporte Rodoviário"
21622,15,"Urbanismo",451,"Infraestrutura Urbana "
21645,15,"Urbanismo",451,"Infraestrutura Urbana "
20958,10,"Saúde",301,"Atenção Básica"
21363,27,"Desporto e Lazer",812,"Desporto Comunitário"
26147,8,"Assistência Social",241,"Assistência ao Idoso"
1463,25,"Energia",751,"Conservação de Energia"
31861,20,"Agricultura",608,"Promoção da Produção Agropecuária"
20967,15,"Urbanismo",451,"Infraestrutura Urbana "
29957,15,"Urbanismo",451,"Infraestrutura Urbana "
31851,20,"Agricultura",608,"Promoção da Produção Agropecuária"
29954,12,"Educação",368,"Educação Básica"
22342,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
22126,17,"Saneamento",511,"Saneamento Básico Rural"
23023,8,"Assistência Social",244,"Assistência Comunitária"
22754,15,"Urbanismo",451,"Infraestrutura Urbana "
2922,15,"Urbanismo",451,"Infraestrutura Urbana "
3113,10,"Saúde",301,"Atenção Básica"
3113,15,"Urbanismo",451,"Infraestrutura Urbana "
6989,12,"Educação",365,"Educação Infantil"
6832,15,"Urbanismo",451,"Infraestrutura Urbana "
8324,15,"Urbanismo",451,"Infraestrutura Urbana "
8324,15,"Urbanismo",452,"Serviços Urbanos"
32091,8,"Assistência Social",241,"Assistência ao Idoso"
32091,13,"Cultura",392,"Difusão Cultural"
32091,27,"Desporto e Lazer",812,"Desporto Comunitário"
8307,20,"Agricultura",608,"Promoção da Produção Agropecuária"
36675,12,"Educação",365,"Educação Infantil"
158,15,"Urbanismo",451,"Infraestrutura Urbana "
15252,27,"Desporto e Lazer",812,"Desporto Comunitário"
31993,15,"Urbanismo",451,"Infraestrutura Urbana "
31993,15,"Urbanismo",452,"Serviços Urbanos"
25168,15,"Urbanismo",451,"Infraestrutura Urbana "
13424,12,"Educação",365,"Educação Infantil"
8074,18,"Gestão Ambiental",544,"Recursos Hídricos"
8074,15,"Urbanismo",451,"Infraestrutura Urbana "
34747,15,"Urbanismo",451,"Infraestrutura Urbana "
11080,12,"Educação",361,"Ensino Fundamental"
11080,12,"Educação",365,"Educação Infantil"
11080,15,"Urbanismo",451,"Infraestrutura Urbana "
11080,26,"Transporte",782,"Transporte Rodoviário"
7039,12,"Educação",361,"Ensino Fundamental"
11074,15,"Urbanismo",451,"Infraestrutura Urbana "
26673,15,"Urbanismo",451,"Infraestrutura Urbana "
29145,23,"Comércio e Serviços",695,"Turismo"
14912,27,"Desporto e Lazer",813,"Lazer"
25367,27,"Desporto e Lazer",813,"Lazer"
30362,26,"Transporte",782,"Transporte Rodoviário"
25420,15,"Urbanismo",451,"Infraestrutura Urbana "
36875,6,"Segurança Pública",181,"Policiamento"
36875,6,"Segurança Pública",182,"Defesa Civil"
36875,11,"Trabalho",332,"Relações de Trabalho"
36875,12,"Educação",368,"Educação Básica"
36875,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
36875,15,"Urbanismo",451,"Infraestrutura Urbana "
36851,6,"Segurança Pública",181,"Policiamento"
36855,11,"Trabalho",332,"Relações de Trabalho"
36710,11,"Trabalho",332,"Relações de Trabalho"
36710,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
36530,11,"Trabalho",332,"Relações de Trabalho"
36530,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
36371,11,"Trabalho",332,"Relações de Trabalho"
36164,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
36164,27,"Desporto e Lazer",813,"Lazer"
36288,6,"Segurança Pública",182,"Defesa Civil"
36711,11,"Trabalho",332,"Relações de Trabalho"
36846,6,"Segurança Pública",181,"Policiamento"
36846,6,"Segurança Pública",182,"Defesa Civil"
36846,11,"Trabalho",332,"Relações de Trabalho"
36846,12,"Educação",368,"Educação Básica"
36846,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
36846,27,"Desporto e Lazer",813,"Lazer"
26288,15,"Urbanismo",451,"Infraestrutura Urbana "
26224,15,"Urbanismo",452,"Serviços Urbanos"
28469,13,"Cultura",392,"Difusão Cultural"
28469,15,"Urbanismo",451,"Infraestrutura Urbana "
28469,15,"Urbanismo",452,"Serviços Urbanos"
28469,26,"Transporte",782,"Transporte Rodoviário"
25780,15,"Urbanismo",451,"Infraestrutura Urbana "
26271,15,"Urbanismo",451,"Infraestrutura Urbana "
30695,27,"Desporto e Lazer",812,"Desporto Comunitário"
25164,6,"Segurança Pública",182,"Defesa Civil"
26335,20,"Agricultura",606,"Extensão Rural"
18530,15,"Urbanismo",451,"Infraestrutura Urbana "
26548,12,"Educação",361,"Ensino Fundamental"
26550,15,"Urbanismo",451,"Infraestrutura Urbana "
34053,8,"Assistência Social",244,"Assistência Comunitária"
34053,12,"Educação",368,"Educação Básica"
34053,13,"Cultura",392,"Difusão Cultural"
34053,15,"Urbanismo",451,"Infraestrutura Urbana "
34053,15,"Urbanismo",452,"Serviços Urbanos"
26552,16,"Habitação",481,"Habitação Rural"
26801,15,"Urbanismo",451,"Infraestrutura Urbana "
13969,15,"Urbanismo",451,"Infraestrutura Urbana "
32259,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
32259,13,"Cultura",392,"Difusão Cultural"
32259,26,"Transporte",782,"Transporte Rodoviário"
30240,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
17927,20,"Agricultura",608,"Promoção da Produção Agropecuária"
18371,15,"Urbanismo",451,"Infraestrutura Urbana "
18453,10,"Saúde",301,"Atenção Básica"
18453,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
25858,15,"Urbanismo",451,"Infraestrutura Urbana "
32283,17,"Saneamento",512,"Saneamento Básico Urbano"
14242,10,"Saúde",301,"Atenção Básica"
14242,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
21843,6,"Segurança Pública",181,"Policiamento"
8486,15,"Urbanismo",451,"Infraestrutura Urbana "
8333,15,"Urbanismo",451,"Infraestrutura Urbana "
8332,27,"Desporto e Lazer",812,"Desporto Comunitário"
6625,8,"Assistência Social",244,"Assistência Comunitária"
26410,15,"Urbanismo",451,"Infraestrutura Urbana "
10683,20,"Agricultura",608,"Promoção da Produção Agropecuária"
381,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
22704,15,"Urbanismo",451,"Infraestrutura Urbana "
22704,15,"Urbanismo",452,"Serviços Urbanos"
22695,13,"Cultura",392,"Difusão Cultural"
22695,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
22695,26,"Transporte",785,"Transportes Especiais"
22695,27,"Desporto e Lazer",811,"Desporto de Rendimento"
22695,27,"Desporto e Lazer",812,"Desporto Comunitário"
22695,27,"Desporto e Lazer",813,"Lazer"
29983,15,"Urbanismo",451,"Infraestrutura Urbana "
23759,27,"Desporto e Lazer",812,"Desporto Comunitário"
22679,8,"Assistência Social",244,"Assistência Comunitária"
22679,11,"Trabalho",334,"Fomento ao Trabalho"
23625,6,"Segurança Pública",181,"Policiamento"
8511,15,"Urbanismo",451,"Infraestrutura Urbana "
29999,20,"Agricultura",606,"Extensão Rural"
28836,15,"Urbanismo",451,"Infraestrutura Urbana "
23028,13,"Cultura",392,"Difusão Cultural"
24124,15,"Urbanismo",451,"Infraestrutura Urbana "
7885,15,"Urbanismo",451,"Infraestrutura Urbana "
853,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
853,27,"Desporto e Lazer",813,"Lazer"
6000,10,"Saúde",304,"Vigilância Sanitária"
24605,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
31918,10,"Saúde",301,"Atenção Básica"
31918,15,"Urbanismo",451,"Infraestrutura Urbana "
19502,20,"Agricultura",606,"Extensão Rural"
19503,20,"Agricultura",608,"Promoção da Produção Agropecuária"
6700,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
6700,15,"Urbanismo",451,"Infraestrutura Urbana "
32429,10,"Saúde",301,"Atenção Básica"
32464,17,"Saneamento",512,"Saneamento Básico Urbano"
32506,11,"Trabalho",333,"Empregabilidade"
32474,10,"Saúde",305,"Vigilância Epidemiológica"
26884,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
32346,26,"Transporte",782,"Transporte Rodoviário"
32346,18,"Gestão Ambiental",544,"Recursos Hídricos"
7482,15,"Urbanismo",451,"Infraestrutura Urbana "
20565,17,"Saneamento",511,"Saneamento Básico Rural"
2238,17,"Saneamento",512,"Saneamento Básico Urbano"
2238,20,"Agricultura",608,"Promoção da Produção Agropecuária"
3373,15,"Urbanismo",451,"Infraestrutura Urbana "
19804,27,"Desporto e Lazer",812,"Desporto Comunitário"
1507,27,"Desporto e Lazer",812,"Desporto Comunitário"
10161,20,"Agricultura",608,"Promoção da Produção Agropecuária"
29588,26,"Transporte",785,"Transportes Especiais"
14612,12,"Educação",365,"Educação Infantil"
26473,20,"Agricultura",606,"Extensão Rural"
6628,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
1940,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
25792,11,"Trabalho",334,"Fomento ao Trabalho"
25792,15,"Urbanismo",451,"Infraestrutura Urbana "
18202,15,"Urbanismo",451,"Infraestrutura Urbana "
24547,15,"Urbanismo",451,"Infraestrutura Urbana "
24748,15,"Urbanismo",451,"Infraestrutura Urbana "
17277,15,"Urbanismo",452,"Serviços Urbanos"
7718,15,"Urbanismo",451,"Infraestrutura Urbana "
4885,15,"Urbanismo",451,"Infraestrutura Urbana "
27002,15,"Urbanismo",451,"Infraestrutura Urbana "
32940,15,"Urbanismo",452,"Serviços Urbanos"
36958,16,"Habitação",482,"Habitação Urbana"
28310,10,"Saúde",301,"Atenção Básica"
31069,15,"Urbanismo",451,"Infraestrutura Urbana "
3384,15,"Urbanismo",451,"Infraestrutura Urbana "
1076,13,"Cultura",392,"Difusão Cultural"
23614,20,"Agricultura",608,"Promoção da Produção Agropecuária"
36056,20,"Agricultura",608,"Promoção da Produção Agropecuária"
11379,15,"Urbanismo",452,"Serviços Urbanos"
11379,20,"Agricultura",606,"Extensão Rural"
6981,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
1169,26,"Transporte",782,"Transporte Rodoviário"
1169,15,"Urbanismo",451,"Infraestrutura Urbana "
1169,27,"Desporto e Lazer",812,"Desporto Comunitário"
12438,8,"Assistência Social",244,"Assistência Comunitária"
29459,20,"Agricultura",608,"Promoção da Produção Agropecuária"
29460,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
29461,27,"Desporto e Lazer",812,"Desporto Comunitário"
29462,8,"Assistência Social",244,"Assistência Comunitária"
29463,13,"Cultura",392,"Difusão Cultural"
2171,27,"Desporto e Lazer",812,"Desporto Comunitário"
5307,27,"Desporto e Lazer",813,"Lazer"
20393,6,"Segurança Pública",181,"Policiamento"
26482,13,"Cultura",392,"Difusão Cultural"
5565,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
20752,20,"Agricultura",608,"Promoção da Produção Agropecuária"
34958,13,"Cultura",392,"Difusão Cultural"
31110,15,"Urbanismo",451,"Infraestrutura Urbana "
18798,26,"Transporte",782,"Transporte Rodoviário"
7126,15,"Urbanismo",451,"Infraestrutura Urbana "
29477,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
32355,15,"Urbanismo",451,"Infraestrutura Urbana "
19400,27,"Desporto e Lazer",812,"Desporto Comunitário"
31632,15,"Urbanismo",451,"Infraestrutura Urbana "
783,15,"Urbanismo",452,"Serviços Urbanos"
783,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
783,17,"Saneamento",511,"Saneamento Básico Rural"
783,17,"Saneamento",512,"Saneamento Básico Urbano"
36949,17,"Saneamento",511,"Saneamento Básico Rural"
21687,25,"Energia",752,"Energia Elétrica"
21687,26,"Transporte",782,"Transporte Rodoviário"
20518,15,"Urbanismo",451,"Infraestrutura Urbana "
5169,15,"Urbanismo",451,"Infraestrutura Urbana "
1741,15,"Urbanismo",451,"Infraestrutura Urbana "
28587,11,"Trabalho",331,"Proteção e Benefícios ao Trabalhador"
28216,15,"Urbanismo",452,"Serviços Urbanos"
41436,10,"Saúde",304,"Vigilância Sanitária"
4956,27,"Desporto e Lazer",812,"Desporto Comunitário"
28959,20,"Agricultura",608,"Promoção da Produção Agropecuária"
34910,15,"Urbanismo",451,"Infraestrutura Urbana "
18849,15,"Urbanismo",451,"Infraestrutura Urbana "
18849,13,"Cultura",392,"Difusão Cultural"
18884,15,"Urbanismo",451,"Infraestrutura Urbana "
32551,15,"Urbanismo",451,"Infraestrutura Urbana "
1403,10,"Saúde",301,"Atenção Básica"
19869,10,"Saúde",301,"Atenção Básica"
34884,10,"Saúde",301,"Atenção Básica"
34884,17,"Saneamento",511,"Saneamento Básico Rural"
34884,15,"Urbanismo",451,"Infraestrutura Urbana "
29855,15,"Urbanismo",451,"Infraestrutura Urbana "
17752,15,"Urbanismo",451,"Infraestrutura Urbana "
2321,15,"Urbanismo",451,"Infraestrutura Urbana "
36152,15,"Urbanismo",451,"Infraestrutura Urbana "
22815,22,"Indústria",662,"Produção Industrial"
23278,13,"Cultura",392,"Difusão Cultural"
28389,15,"Urbanismo",451,"Infraestrutura Urbana "
24838,15,"Urbanismo",451,"Infraestrutura Urbana "
24838,10,"Saúde",301,"Atenção Básica"
26194,15,"Urbanismo",451,"Infraestrutura Urbana "
27182,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
6038,15,"Urbanismo",451,"Infraestrutura Urbana "
18818,15,"Urbanismo",451,"Infraestrutura Urbana "
29220,15,"Urbanismo",452,"Serviços Urbanos"
10638,15,"Urbanismo",451,"Infraestrutura Urbana "
14313,15,"Urbanismo",451,"Infraestrutura Urbana "
34799,13,"Cultura",392,"Difusão Cultural"
22147,15,"Urbanismo",451,"Infraestrutura Urbana "
31624,12,"Educação",361,"Ensino Fundamental"
31624,12,"Educação",362,"Ensino Médio"
31624,12,"Educação",365,"Educação Infantil"
31624,12,"Educação",366,"Educação de Jovens e Adultos"
31624,12,"Educação",367,"Educação Especial"
31624,12,"Educação",368,"Educação Básica"
31624,13,"Cultura",392,"Difusão Cultural"
31624,15,"Urbanismo",451,"Infraestrutura Urbana "
31624,17,"Saneamento",512,"Saneamento Básico Urbano"
31624,18,"Gestão Ambiental",544,"Recursos Hídricos"
33616,15,"Urbanismo",451,"Infraestrutura Urbana "
30772,15,"Urbanismo",451,"Infraestrutura Urbana "
25359,15,"Urbanismo",451,"Infraestrutura Urbana "
25569,12,"Educação",368,"Educação Básica"
26553,15,"Urbanismo",451,"Infraestrutura Urbana "
13238,10,"Saúde",301,"Atenção Básica"
13238,15,"Urbanismo",451,"Infraestrutura Urbana "
7054,15,"Urbanismo",451,"Infraestrutura Urbana "
7054,15,"Urbanismo",452,"Serviços Urbanos"
7054,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
11216,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
11216,12,"Educação",361,"Ensino Fundamental"
11216,12,"Educação",368,"Educação Básica"
25665,15,"Urbanismo",451,"Infraestrutura Urbana "
11349,13,"Cultura",392,"Difusão Cultural"
11349,23,"Comércio e Serviços",695,"Turismo"
12576,12,"Educação",361,"Ensino Fundamental"
12576,15,"Urbanismo",451,"Infraestrutura Urbana "
34266,6,"Segurança Pública",182,"Defesa Civil"
34266,15,"Urbanismo",451,"Infraestrutura Urbana "
34266,15,"Urbanismo",452,"Serviços Urbanos"
34266,23,"Comércio e Serviços",691,"Promoção Comercial"
15822,15,"Urbanismo",451,"Infraestrutura Urbana "
24870,8,"Assistência Social",241,"Assistência ao Idoso"
24870,8,"Assistência Social",242,"Assistência ao Portador de Deficiência"
24870,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
24870,8,"Assistência Social",244,"Assistência Comunitária"
24870,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
24870,13,"Cultura",392,"Difusão Cultural"
24870,20,"Agricultura",605,"Abastecimento"
24870,20,"Agricultura",606,"Extensão Rural"
24870,20,"Agricultura",607,"Irrigação"
24870,20,"Agricultura",608,"Promoção da Produção Agropecuária"
24870,20,"Agricultura",609,"Defesa Agropecuária"
24870,23,"Comércio e Serviços",691,"Promoção Comercial"
24870,23,"Comércio e Serviços",692,"Comercialização"
24870,23,"Comércio e Serviços",693,"Comércio Exterior"
24870,23,"Comércio e Serviços",694,"Serviços Financeiros"
24870,23,"Comércio e Serviços",695,"Turismo"
24870,27,"Desporto e Lazer",811,"Desporto de Rendimento"
24870,27,"Desporto e Lazer",812,"Desporto Comunitário"
24870,27,"Desporto e Lazer",813,"Lazer"
33258,15,"Urbanismo",451,"Infraestrutura Urbana "
36867,10,"Saúde",301,"Atenção Básica"
29311,15,"Urbanismo",452,"Serviços Urbanos"
22592,15,"Urbanismo",451,"Infraestrutura Urbana "
8499,20,"Agricultura",606,"Extensão Rural"
8499,23,"Comércio e Serviços",695,"Turismo"
7679,15,"Urbanismo",451,"Infraestrutura Urbana "
7679,15,"Urbanismo",452,"Serviços Urbanos"
20992,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
20992,15,"Urbanismo",451,"Infraestrutura Urbana "
32576,15,"Urbanismo",451,"Infraestrutura Urbana "
10609,15,"Urbanismo",451,"Infraestrutura Urbana "
2500,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
9997,8,"Assistência Social",244,"Assistência Comunitária"
31220,20,"Agricultura",606,"Extensão Rural"
25137,13,"Cultura",392,"Difusão Cultural"
16869,6,"Segurança Pública",182,"Defesa Civil"
16868,6,"Segurança Pública",182,"Defesa Civil"
31507,17,"Saneamento",512,"Saneamento Básico Urbano"
26376,11,"Trabalho",334,"Fomento ao Trabalho"
26376,15,"Urbanismo",451,"Infraestrutura Urbana "
30857,15,"Urbanismo",452,"Serviços Urbanos"
9316,15,"Urbanismo",451,"Infraestrutura Urbana "
31654,8,"Assistência Social",244,"Assistência Comunitária"
25061,15,"Urbanismo",451,"Infraestrutura Urbana "
28192,15,"Urbanismo",451,"Infraestrutura Urbana "
33047,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
35276,20,"Agricultura",605,"Abastecimento"
7926,26,"Transporte",782,"Transporte Rodoviário"
24034,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
19614,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
2932,15,"Urbanismo",451,"Infraestrutura Urbana "
23975,12,"Educação",365,"Educação Infantil"
34949,15,"Urbanismo",451,"Infraestrutura Urbana "
8419,15,"Urbanismo",451,"Infraestrutura Urbana "
8419,15,"Urbanismo",452,"Serviços Urbanos"
29284,15,"Urbanismo",451,"Infraestrutura Urbana "
29284,15,"Urbanismo",452,"Serviços Urbanos"
29284,17,"Saneamento",511,"Saneamento Básico Rural"
25427,15,"Urbanismo",451,"Infraestrutura Urbana "
24294,15,"Urbanismo",451,"Infraestrutura Urbana "
1675,6,"Segurança Pública",181,"Policiamento"
1675,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
10328,13,"Cultura",392,"Difusão Cultural"
20845,14,"Direitos da Cidadania",421,"Custódia e Reintegração Social"
20780,6,"Segurança Pública",181,"Policiamento"
31947,27,"Desporto e Lazer",812,"Desporto Comunitário"
19670,15,"Urbanismo",451,"Infraestrutura Urbana "
21709,20,"Agricultura",608,"Promoção da Produção Agropecuária"
21709,6,"Segurança Pública",181,"Policiamento"
21709,27,"Desporto e Lazer",811,"Desporto de Rendimento"
36017,10,"Saúde",301,"Atenção Básica"
2595,15,"Urbanismo",451,"Infraestrutura Urbana "
26241,6,"Segurança Pública",183,"Informação e Inteligência"
20815,15,"Urbanismo",451,"Infraestrutura Urbana "
32483,27,"Desporto e Lazer",812,"Desporto Comunitário"
23727,10,"Saúde",301,"Atenção Básica"
36442,20,"Agricultura",608,"Promoção da Produção Agropecuária"
27813,25,"Energia",752,"Energia Elétrica"
31910,15,"Urbanismo",451,"Infraestrutura Urbana "
31910,20,"Agricultura",606,"Extensão Rural"
21801,11,"Trabalho",332,"Relações de Trabalho"
36524,15,"Urbanismo",451,"Infraestrutura Urbana "
32985,15,"Urbanismo",451,"Infraestrutura Urbana "
32921,6,"Segurança Pública",181,"Policiamento"
2721,12,"Educação",361,"Ensino Fundamental"
35331,15,"Urbanismo",451,"Infraestrutura Urbana "
35331,27,"Desporto e Lazer",813,"Lazer"
33942,6,"Segurança Pública",182,"Defesa Civil"
5322,15,"Urbanismo",451,"Infraestrutura Urbana "
20174,8,"Assistência Social",244,"Assistência Comunitária"
20174,27,"Desporto e Lazer",812,"Desporto Comunitário"
8652,20,"Agricultura",605,"Abastecimento"
8652,20,"Agricultura",608,"Promoção da Produção Agropecuária"
12651,26,"Transporte",782,"Transporte Rodoviário"
7437,8,"Assistência Social",244,"Assistência Comunitária"
18878,12,"Educação",368,"Educação Básica"
18878,15,"Urbanismo",451,"Infraestrutura Urbana "
18878,15,"Urbanismo",452,"Serviços Urbanos"
14614,15,"Urbanismo",451,"Infraestrutura Urbana "
14614,20,"Agricultura",608,"Promoção da Produção Agropecuária"
10864,27,"Desporto e Lazer",813,"Lazer"
16366,26,"Transporte",782,"Transporte Rodoviário"
17725,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
