"id_executor","id_meta","sequencial_meta","nome_meta","desc_meta","un_medida_meta","qt_uniade_meta","vl_custeio_emenda_especial_meta","vl_investimento_emenda_especial_meta","vl_custeio_recursos_proprios_meta","vl_investimento_recursos_proprios_meta","vl_custeio_rendimento_meta","vl_investimento_rendimento_meta","vl_custeio_doacao_meta","vl_investimento_doacao_meta","qt_meses_meta"
11268,31827,5,"Meta 5","Reforma e ampliação da Unidade Básica de Saúde","UN",1,0,120000,0,0,0,0,0,0,12
4973,7297,1,"Meta 1","Instalações elétricas em baixa tensão para 69 pontos de instalação luminárias/refletores no complexo religioso Alto de Santa Rita de Cássia, no Município de Santa Cruz/RN","UN",69,0,8e+05,0,0,0,0,0,0,8
13033,20276,1,"Meta 1","implantação de Energia Fotovotaica nas Unidades do Municipio","UN",1,0,9e+05,0,0,0,0,0,0,36
11797,18398,1,"Meta 1","Estruturação da Cadeia Aquícola no Tocantins","UN",1,0,5e+05,0,0,0,0,0,0,24
11961,18687,1,"Meta 1","Adquirir equipamentos de tecnologia da informação e comunicação (TIC) para aperfeiçoar a participação social","UN",1e+05,0,1e+05,0,0,0,0,0,0,12
11813,18414,1,"Meta 1","Contratação de empresa especializada para Infraestrutura e Modernização da Praia Manoel Alves no Município de Dianópolis, Tocantins","UN",1,0,1e+06,0,0,0,0,0,0,12
16611,25484,1,"Meta 1","AMPLIAÇÃO DO MERCADO PÚBLICO MUNICIPAL.","UN",1,0,216147.83,0,0,0,0,0,0,6
16611,25488,2,"Meta 2","Construção Mini praça e reforma da quadra na comunidade de jacumirim, zona  rural, municipio de serrinha-RN.","UN",1,0,105426.61,0,0,0,0,0,0,6
16611,25489,3,"Meta 3","Reforma das instalações Físicas Prediais e Equipamentos Públicos","UN",1,0,282927.13,0,0,0,0,0,0,6
16611,25490,4,"Meta 4","AMPLIAÇÃO DE REDE DE ÁGUA PLUVIAL ATÉ O RIO.","UN",1,0,48307.23,0,0,0,0,0,0,6
16611,25491,5,"Meta 5","Manutenção Preventiva, Corretiva  e Reforma das instalações Físicas Prediais e Equipamentos Públicos,","UN",1,0,92779.37,0,0,0,0,0,0,6
16611,25492,6,"Meta 6","PAVIMENTAÇÃO EM PARALELEPÍPEDO COM DRENAGEM SUPERFICIAL  NA RUA ARNALDO FELIX DE SOUZA","UN",1,0,114137.53,0,0,0,0,0,0,1
16611,25494,7,"Meta 7","Obras diversas","UN",1,0,140274.3,0,0,0,0,0,0,6
5770,8612,1,"Meta 1","Aquisição de Retroescavadeira ","UN",1,0,3e+05,0,95000,0,0,0,0,6
29133,99664,28,"Meta 28","Aquisição de impressora multifuncional laser, monocromática, com conexão ethernet e USB e resolução da impressão (máxima em dpi) até 1200 x 1200 dpi.","UN",4,0,17000,0,0,0,0,0,0,48
29133,99665,29,"Meta 29","Aquisição de Mesa de Áudio/Vídeo ( com 8 canais, conectores Xlr e P10, Equalização: paramétricas) e Microfone (sem Fio, Alimentação: 02 Pilhas Aa, Resposta Frequência: 516-558 Hz).","UN",3,0,4500,0,0,0,0,0,0,48
29133,99642,6,"Meta 6","Aquisição de cabeçada em couro para equinos. ","UN",20,0,9000,0,0,0,0,0,0,48
29133,99643,7,"Meta 7","Aquisição de peitoral em sola com refletivo contendo 2 (duas) partes, superior e inferior.","UN",20,0,9200,0,0,0,0,0,0,48
29133,99644,8,"Meta 8","Aquisição de estribos em aço inox c/ralador confeccionada em aço inoxidável, sem rebarbas e furos, com polimento total.","PR",15,0,6500,0,0,0,0,0,0,48
29133,99645,9,"Meta 9","Aquisição de barrigueira animal em couro, formato anatômico, para equinos.","UN",10,0,4500,0,0,0,0,0,0,48
29133,99646,10,"Meta 10","Aquisição de manta para equinos, bordada dos dois lados, contendo parte superior, parte inferior interna e recheio alcochoado para parte interna.","UN",30,0,14000,0,0,0,0,0,0,48
29133,99647,11,"Meta 11","Aquisição de sela em couro para patrulhamento/montaria, tamanhos 18, 17, e 16,5 (referência militar).","UN",15,0,48000,0,0,0,0,0,0,48
29133,99648,12,"Meta 12","Aquisição de protetor de rim para equinos, cor preta.","UN",15,0,4500,0,0,0,0,0,0,48
29133,99649,13,"Meta 13","Aquisição de látego em sola para fixação de barrigueira ou cilha à sela, fabricado em sola bovina engraxada na espessura de 5,0 mm para equinos..","UN",10,0,2600,0,0,0,0,0,0,48
29133,99650,14,"Meta 14","Aquisição de barrigueira cilha confeccionada em couro tipo vaqueta para equinos.","UN",5,0,2200,0,0,0,0,0,0,48
29133,99651,15,"Meta 15","Aquisição de barrigueira animal em náilon tipo 18 fios para equinos.","UN",5,0,1850,0,0,0,0,0,0,48
29133,99652,16,"Meta 16","Aquisição de bridão pelhan confeccionado em aço inoxidável prateado, composto por um bocal articulado, para equinos.","UN",10,0,3400,0,0,0,0,0,0,48
29133,99653,17,"Meta 17","Aquisição de loros para equinos, forrado e numerado, confeccionado em soleta especial, 45/50 linhas de espessura.","P",20,0,2000,0,0,0,0,0,0,48
29133,99654,18,"Meta 18","Aquisição de conjunto de caneleira com boleteira de choque com refletivo para proteção das partes anteriores e posteriores de equinos.","CJ",10,0,8500,0,0,0,0,0,0,48
29133,99655,19,"Meta 19","Aquisição de bridão de borracha para equinos, fabricado em borracha especial com bocal reto.","UN",5,0,500,0,0,0,0,0,0,48
29133,99656,20,"Meta 20","Aquisição de rédea fixa em couro, com elástico, para equinos.","P",2,0,650,0,0,0,0,0,0,48
29133,99657,21,"Meta 21","Aquisição de rédea para cabeçada de uso em equinos de policiamento, com borboletas em couro.","UN",20,0,4600,0,0,0,0,0,0,48
29133,99658,22,"Meta 22"," Construção do alojamento para os sargento e subtenentes no batalhão de operações especiais (BOPE)","M2",42,0,1e+05,0,0,0,0,0,0,48
29133,99659,23,"Meta 23","Aquisição de desktop (e periféricos), processador com mínimo de 8 núcleos, arquitetura x86 corporativa, RAM com frequência mínima de MHz DDR4-2666, armazenamento SSD.","CJ",10,0,45000,0,0,0,0,0,0,48
29133,99660,24,"Meta 24","Aquisição de aparelho ar condicionado 12.000 BTU's, tensão: 110/220 V, e modelo: split inverter.","UN",10,0,40500,0,0,0,0,0,0,48
29133,99661,25,"Meta 25","Aquisição de aparelho ar condicionado 18.000 BTU's, tensão: 110/220 V, e modelo: split Inverter.","UN",2,0,15000,0,0,0,0,0,0,48
29133,99662,26,"Meta 26","Aquisição de Smart TV, 4 K, tela: 55 Pol, tipo LED, com entradas HDMI/USB,","UN",7,0,30000,0,0,0,0,0,0,48
29133,99663,27,"Meta 27","Aquisição de Projetor Multimídia com sistema de projeção tecnologia 3LCD, com Nº mínimo de 1.024.000 pixels (1280x800px) e resolução nativa mínima WXGA.","UN",1,0,8000,0,0,0,0,0,0,48
29133,48041,3,"Meta 3","Aquisição de manta para equinos, bordada dos dois lados, contendo parte superior, parte inferior interna, e recheio para parte interna.","UN",30,0,15000,0,0,0,0,0,0,48
29133,48042,3,"Meta 3","Aquisição de aparelho de raio X portátil, para equinos, com bateria e itens acessórios  (laptop, capa protetora, case para transporte, caixa para skyline, duas baterias para detector, um carregador de bateria Bivolt). ","UN",1,0,141000,0,0,0,0,0,0,48
29133,48043,5,"Meta 5","Reforma geral do Centro Clínico Cel José Carlos Passos","UN",1,0,1500000,0,517933.11,0,0,0,0,48
29133,48039,1,"Meta 1","Aquisição de capacete de proteção balística NÍVEL III-A COM VISEIRA.","UN",45,0,253000,0,0,0,0,0,0,48
29133,48040,2,"Meta 2","Aquisição de escudo de proteção balística NÍVEL III-A","UN",24,0,147000,0,0,0,0,0,0,48
29133,99323,4,"Meta 4","Aquisição de aparelho ultrassom portátil, para equinos, com monitor de LED de 12'' de alta resolução com inclinação até 30º e 8 níveis de TGC. ","UN",1,0,36000,0,0,0,0,0,0,48
29133,99324,5,"Meta 5","Aquisição de estrado de borracha vazado, impermeável, antiderrapante, com dimensão unitária de 1000x1000mm, possuindo altura de 30 mm e diâmetro dos furos de 10mm.","M2",750,0,301000,0,0,0,0,0,0,48
29133,99325,6,"Meta 6","Aquisição de equipamento de informática.","UN",14,0,70000,0,0,0,0,0,0,48
29133,99326,6,"Meta 6","Aquisição de eletrônicos.","UN",21,0,90000,0,0,0,0,0,0,48
29133,99327,6,"Meta 6","Construção do alojamento para os sargento e subtenentes no batalhão de operações especiais (bope)","M2",42,0,1e+05,0,0,0,0,0,0,48
47039,99322,1,"Meta 1","Reforma geral, melhorias e reforma da fachada externa e ambientes internos do Centro Clínico Cel José Carlos Passos - unidade de saúde pertencente à Diretoria de Saúde da Polícia Militar do Rio Grande do Norte - DSPMRN","M2",5323,0,1500000,0,3449.83,0,0,0,0,48
115,153,1,"Meta 1","serviços de capeamento asfáltico do tipo concreto betuminoso usinado à Quente, sobre as ruas pavimentadas a paralelepípedos do centro da cidade de Tenente Ananias/RN,","UN",1,0,1200000,0,0,0,0,0,0,1
14767,22691,1,"Meta 1","AQUISIÇÃO DE CAMINHÃO COMPACTADOR DE LIXO","UN",1,0,643990,0,0,0,0,0,0,36
14767,71658,2,"Meta 2","CADASTRO TERRITORIAL MULTIFINALITÁRIO 2ª ETAPA","UN",1,0,356010,0,0,0,0,0,0,36
11050,17268,1,"Meta 1","Energia Elétrica:  Instalação de Parque de Energia Solar ( Painel Solar Fotovoltaico)","UN",1,0,1e+06,0,0,0,0,0,0,36
11050,17269,2,"Meta 2","Conservação de Energia : Expansão da Rede Elétrica","UN",1,0,240000,0,0,0,0,0,0,36
11050,17270,3,"Meta 3","Desporto e Lazer  - Deporto Comunitário- Ampliação/reforma Estádio Municipal","UN",1,0,60000,0,0,0,0,0,0,36
13436,20807,1,"Meta 1","Recuperação de estradas vicinais na zona rural do município de São Bernardo/MA","UN",1,0,1500000,0,0,0,0,0,0,12
2828,4037,1,"Meta 1","Aquisiçãode Refrigerador/câmara conservadora científica (2ºC a 8ºC), com capacidade mínima de 400 Litros (Bivolt ou 110V)","UN",9,0,364865.74,0,0,0,0,0,0,36
2828,6374,2,"Meta 2","Aquisição de Duplex com 2 compartimentos refrigerador e freezer científico (2ºC a 8ºC e -10ºC a -25ºC), com capacidade mínima de 120L no refrigerador e mínima de 80L no freezer (Bivolt ou 110V ou 220V)","UN",4,0,150447.37,0,0,0,0,0,0,36
2828,6376,3,"Meta 3","Aquisição de Freezer científico (-15ºC a -25ºC), vertical, com capacidade mínima de 450 Litros (Bivolt ou 220V)","UN",28,0,1251675.93,0,0,0,0,0,0,36
2828,6375,3,"Meta 3","Reforma da sede do Departamento de Polícia Judiciária São Paulo Interior 6 - DEINTER 6","MESES",1,0,1300000,0,0,0,0,0,0,20
2828,15531,4,"Meta 4","Aquisição de Estação de trabalho/Workstation para PCR","UN",1,0,10500,0,0,0,0,0,0,36
2828,51931,5,"Meta 5","Aquisição de Câmara asséptica para  condicionamento e desinfecção de instrumental","UN",5,0,23140.5,0,0,0,0,0,0,36
2828,51932,6,"Meta 6","Aquisição de Balança analítica  c/ capela (5 casas) 0,00001g","UN",1,0,13325.54,0,0,0,0,0,0,36
2828,51933,7,"Meta 7","Aquisição de Estufa para esterilização e secagem de intrumental","UN",4,0,16162.32,0,0,0,0,0,0,36
2828,51934,8,"Meta 8","Aquisição de Banho Seco Com Agitação Para 1 Bloco Aquecimento até 100ºC com bloco para tubos de 2mL","UN",3,0,24333.93,0,0,0,0,0,0,36
2828,51935,9,"Meta 9","Aquisição de Microcentrífuga para tubos até 15000 rpm","UN",2,0,45428.16,0,0,0,0,0,0,36
2828,51936,10,"Meta 10","Aquisição de Estabilizador de tensão - nobreak 1500VA - senoidal","UN",4,0,6650.29,0,0,0,0,0,0,36
2828,51937,11,"Meta 11","Aquisição de Estabilizador de tensão - nobreak 3200VA - senoidal","UN",2,0,7119.46,0,0,0,0,0,0,36
2828,51938,12,"Meta 12","Aquisição de Tablet para registro de imagens dos vestígios e inclusão de dados no sistema de gerenciamento das amostras durante as etapas laboratoriais","UN",9,0,24642.36,0,0,0,0,0,0,36
2828,51939,13,"Meta 13","Aquisição de Laptop para sala de reuniões e para área de bancada do laboratório","UN",2,0,9090,0,0,0,0,0,0,36
2828,51940,14,"Meta 14","Aquisição de Micro retífica do tipo Dremel para preparo de amostras ósseas e dentárias","UN",1,0,2618.4,0,0,0,0,0,0,36
2828,51941,15,"Meta 15","Aquisição de Purificador de água laboratorial ultrapura (tipo 1)","UN",1,0,50000,0,0,0,0,0,0,36
2828,51942,16,"Meta 16","Construção da 4ª Cia do 47º BPM/I - Indaiatuba/SP ","M2",603,0,2844220.57,0,0,0,0,0,0,36
2828,51943,17,"Meta 17","Reforma da nova sede dos Núcleos de Perícias Médico-Legais e de Perícias Criminalísticas em Sorocaba ","M2",4797,0,6155779.43,0,0,0,0,0,0,36
2828,51944,18,"Meta 18","Construção de Delegacia de Defesa da Mulher - Guarujá/SP ","M2",403,0,4e+06,0,0,0,0,0,0,36
9758,15017,1,"Meta 1","Construção de Brinquedoteca na Escola Infantil Monteiro Lobato.","UN",1,0,365054,0,0,0,0,0,0,36
1528,2151,1,"Meta 1","Pavimentação das Ruas: Anita Ferreira da costa, Agripino Alves, Rua Projeta 01, Rua Projetada 02, Rua Projetada 03 e Trecho 01  Rua Projetada/Bairro da Saudade.","M2",5663,0,8e+05,0,3036.29,0,0,0,0,6
3889,5490,1,"Meta 1","Modernização da Iluminação Pública do Centro de Tobias Barreto-SE.","UN",3300,0,3e+06,0,0,0,0,0,0,36
11485,17962,1,"Meta 1","ADEQUAÇÃO DE ESTRADAS VICINAIS.","M2",5833,0,7e+05,0,0,0,0,0,0,36
638,854,1,"Meta 1","REFORMA DA PRAÇA E CANTEIRO DO LETREIRO NO MUNICIPIO DE ANTONIO MARTINS/RN","UN",1,0,2e+05,0,0,0,0,0,0,24
4855,7077,1,"Meta 1","PAVIMENTAÇÃO ASFÁLTICA E DRENAGEM DE AGUAS PLUVIAIS.","UN",1,0,1e+07,0,0,0,0,0,0,60
33471,67605,1,"Meta 1","Aquisição de 03 (três) equipamentos médico-hospitalar/APARELHO DE RAIO X – MÓVEL – DIGITAL  - para atender as unidades do Sistema Penitenciário no Estado de Mato Grosso do Sul","UN",3,0,547792,0,0,0,0,0,0,24
14756,22679,1,"Meta 1","Pavimentação de Vias no Município de Cumbe","UN",1,0,1e+06,0,0,0,0,0,0,36
515,699,1,"Meta 1","Aquisição de 01 (um) veículo tipo Van com acessibilidade para cadeirante.","UN",1,0,5e+05,0,0,0,0,0,0,12
507,691,1,"Meta 1","Construção da Unidade Administrativa do MPAC no município de Tarauacá - AC.","UN",1,0,5e+05,0,0,0,0,0,0,24
24404,37765,1,"Meta 1","Construção da Escola Rural João de Deus Rodrigues no município do Bujari-AC.","UN",1,0,2400000,0,0,0,0,0,0,48
483,655,1,"Meta 1","Aquisição de material permanente (kits na área de cabeleireiro)","UN",1,0,232000,0,0,0,0,0,0,24
30823,55901,1,"Meta 1","estruturação de centros de Educação Infantil Municipais do Município de Dourados/MS - CEIM BEATRIZ DE BARROS BUMLAI","UN",1,0,299666.66,0,0,0,0,0,0,36
30823,56122,4,"Meta 4"," estruturação de centros de Educação Infantil Municipais do Município de Dourados/MS - CEIM MANOEL PEDRO NOLASCO","UN",1,0,299666.67,0,0,0,0,0,0,36
30823,56123,5,"Meta 5"," estruturação de centros de Educação Infantil Municipais do Município de Dourados/MS - CEIM MARIA DE LOUDEES DA SILVA - SONHO ENCANTADO","UN",1,0,299666.67,0,0,0,0,0,0,36
30823,56120,2,"Meta 2","estruturação de centros de Educação Infantil Municipais do Município de Dourados/MS - CEIM CELSO DE ALMEIDA","UN",1,0,299666.66,0,0,0,0,0,0,36
30823,56121,3,"Meta 3"," estruturação de centros de Educação Infantil Municipais do Município de Dourados/MS - CEIM DECIO ROSA BASTOS","UN",1,0,299666.67,0,0,0,0,0,0,36
30823,56124,6,"Meta 6"," estruturação de centros de Educação Infantil Municipais do Município de Dourados/MS - CEIM PAULO GABIATTI ","UN",1,0,299666.67,0,0,0,0,0,0,36
22410,34798,1,"Meta 1","Aquisição de 4 (quatro) veículos automotores zero quilômetro destinados à Secretaria de Políticas para a Mulher do Estado de São Paulo","MESES",1,0,5e+05,0,0,0,0,0,0,12
11687,18252,1,"Meta 1","Reforma da praça Republica Paraguaia ( Praça do Coreto).","UN",1,0,350000,0,66201.52,0,0,0,0,3
12972,20199,1,"Meta 1","Execução de seviços de Pavimentação de vias Urbanas no Município de Porto Acre","UN",1,0,2e+06,0,0,0,0,0,0,36
14176,21801,1,"Meta 1","AQUISIÇÃO DE 550 LAMPADAS DE LED PARA ILUMINÇÃO PUBLICA","UN",550,0,1e+06,0,0,0,0,0,0,12
20186,31047,1,"Meta 1","INFRAESTRUTURA EM RIACHAO DO DANTAS SERGIPE","UN",1,0,4e+05,0,0,0,0,0,0,36
17428,26694,1,"Meta 1","Reforma de Quadra de esportes situada na Comunidade rural Pititinga no munic´ípio de Rio do Fogo-RN.","M2",1,0,2e+05,0,0,0,0,0,0,36
3838,5433,1,"Meta 1","INFRAESTRUTURA URBANA NOS BAIRROS ","UN",1,0,225358.9,0,0,0,0,0,0,36
3838,72454,2,"Meta 2","MANUTENÇÃO DE PRAÇAS, CAMPOS, QUADRAS E VESTIÁRIOS (Praça São Sebastião, Praça Ladeira das Palmeiras, Praça JK, Praça dos Peixinhos, Praça Morada Nova, Parque Mirante Sul e Praça do Zumbi)","UN",7,0,225000,0,0,0,0,0,0,36
3838,72455,3,"Meta 3","MANUTENÇÃO DE QUADRAS E PRAÇAS (Quadra do Banguzinho, Quadra JK, Quadra Cidade Nova, Praça Barros Franco, Praça Triângulo, Praça Cacique)","UN",6,0,575000,0,0,0,0,0,0,36
3838,72456,4,"Meta 4","SERVIÇO DE MANUTENÇÃO CORRETIVA DE PAVIMENTO ASFÁLTICO (TAPA BURACOS) EM VIAS URBANAS DO MUNICÍPIO CONFORME ANEXO 1,","M2",6382,0,750000,0,0,0,0,0,0,36
3838,72457,5,"Meta 5","SERVIÇO DE PAVIMENTO ASFÁLTICO, ,RUA OSVALDO SANTOS NETO, BAIRO PURYS - PAVIMENTAÇÃO COMPLETA","UN",1,0,374641.1,0,0,0,0,0,0,36
11036,17235,1,"Meta 1","Construção de ponte na Rua Presidente Getulio Vargas, Centro, Municipio de Arceburgo","UN",1,0,84084.84,0,0,0,0,0,0,36
11036,76472,2,"Meta 2","Melhorias em vias publicas do Município","UN",1,0,115915.16,0,0,0,0,0,0,36
3196,4536,1,"Meta 1","SERVIÇOS DE PAVIMENTAÇÃO DAS VIAS URBANAS E OUTRA ETAPA DA PAVIMENTAÇÃO GRANÍTICA DO POVOADO ALECRIM ATÉ A SEDE DO MUNICIPIO DE MALHADOR.","M2",10213,0,2e+06,0,0,0,0,0,0,24
11923,18606,1,"Meta 1","Energia elétrica","UN",1,0,1601600,0,0,0,0,0,0,36
11923,77289,1,"Meta 1"," Energia Elétrica","UN",1,0,1600000,0,0,0,0,0,0,36
27610,60021,2,"Meta 2","Veículos automotor, zero Km, tipo SUV, cor branca,  para a GCM de Itapetininga","UN",3,0,6e+05,0,0,0,0,0,0,36
27610,42738,1,"Meta 1","Revitalização de Praça Pública dentro do perimetro urbano do Município de Itapetininga/SP - Área total: 7.365,893m² e perímetro de 338,425m.","UN/M2",7365893,0,1e+06,0,0,0,0,0,0,36
5086,7467,1,"Meta 1","Aquisição Reator Rafa Fan","UN",1,0,665000,0,0,0,0,0,0,5
5086,14775,5,"Meta 5","Obras de adequações de estradas vicinais do Município","UN",1,0,72384,0,0,0,0,0,0,6
5086,7742,5,"Meta 5","Prestação de serviços com fornecimento de maquinas e equipamentos na adequação de estradas vicinais do Município ","UN",1,0,72384,0,0,0,0,0,0,5
5086,7468,2,"Meta 2","Obras Revitalização Campo Futebol","UN",1,0,94823.94,0,0,0,0,0,0,5
5086,7469,3,"Meta 3","Pavimentação asfaltica em de Vias Urbanas do Município ","UN",1,0,51792.06,0,0,0,0,0,0,5
5086,7470,4,"Meta 4","Obras de construção de Unidade de Triagem e Compostagem de Resíduos Sólidos Urbanos","UN",1,0,116000,0,0,0,0,0,0,5
13261,20583,1,"Meta 1","Manutenção de Vias Urbanas","UN",1,0,3e+05,0,0,0,0,0,0,12
9102,70873,4,"Meta 4","Aquisição e Instalação de um portão.","M",1,0,0,0,0,0,0,0,0,36
9102,13975,1,"Meta 1","REFORMA DO PRÉDIO ADMINISTRATIVO DA GMN (alojamento feminino, vestiário masculino e refeitório). Av. Rio Doce, 605-A, Potengi, Santarém, Natal/RN. COMPLEMENTAR COM Recursos das Emendas 202441630019 (400.000,00) e 202439170012 (200.000,00). SOMA 821 M²","M2",178,0,1e+05,0,0,0,0,0,0,36
9102,70871,2,"Meta 2","Aumentar e pintar o muro","M",1,0,0,0,0,0,0,0,0,36
9102,70872,3,"Meta 3","Instalar rede de arame farpado (concertina)","M",1,0,0,0,0,0,0,0,0,36
15865,24342,1,"Meta 1","Pavimentação em Paralelepípedo em vias públicas, nas zonas rural e urbana","M2",24415,0,1950000,0,0,0,3275.77,0,0,36
14148,21748,1,"Meta 1","Proporcionar melhorias da Infraestrutura física de Unidade Escolar Municipal.","UN",1,0,3e+05,0,0,0,0,0,0,36
10965,17102,1,"Meta 1","SERVIÇOS DE EXTENSÃO DE REDE PARA O ESGOTAMENTO SANITÁRIO","UN",1,0,420000,0,0,0,0,0,0,12
15052,23048,1,"Meta 1","Contratação de empresa para execução de serviços de engennaria (Execuçao, manutençao, Recuperação e Recomposição de Pavimentos, Reparos nas Redes de: Drenagem, Água e Esgoto, assim como seus despositivos de execução, e reparos de calçadas e etc.","UN",1,0,1e+06,0,0,0,0,0,0,12
11119,17371,1,"Meta 1","PAVIMENTAÇAO ASFALTICA RUA INHO VAZ","M2",1632,0,1e+05,0,0,0,0,0,0,36
6646,9826,1,"Meta 1","Investimento em programas e projetos finalísticos para atendimento à população de Poté/MG.","MESES",1,0,2e+06,0,0,0,0,0,0,12
13787,21289,1,"Meta 1","Pavimentação de Estrada Vicinal","UN",1,0,3e+05,0,0,0,0,0,0,36
5675,8449,1,"Meta 1","PAVIMENTA SANTANA","UN",1,0,2e+06,0,0,0,0,0,0,15
3921,5530,1,"Meta 1","PAVIMENTAÇÃO ASFÁLTICA NA RUA NOSSA SENHORA DE FÁTIMA - ZONA URBANA DO MUNICÍPIO ","M2",2911,0,237780.24,0,0,0,0,0,0,12
3921,50005,7,"Meta 7","PAVIMENTAÇÃO ASFÁLTICA NA RUA ANTÔNIO PETROLINO - ZONA URBANA","M2",513,0,57356.31,0,0,0,0,0,0,12
3921,50003,8,"Meta 8","RUA MARIA JOSÉ DA COSTA - EXECUÇÃO DE PAVIMENTO COM APLICAÇÃO DE CONCRETO ASFÁLTICO, CAMADA DE ROLAMENTO - EXCLUSIVE CARGA E TRANSPORTE AF 11/2019","M3",13,0,17747.82,0,0,0,0,0,0,12
3921,50004,8,"Meta 8","RUA MARIA JOSÉ DA COSTA -  EXECUÇÃO DE PAVIMENTO COM APLICAÇÃO DE CONCRETO ASFÁLTICO, CAMADA DE BINDER - EXECLUSIVE CARGA E TRANSPORTE AF 11/2019","M3",13,0,15957.87,0,0,0,0,0,0,12
3921,50002,8,"Meta 8","RUA MARIA JOSÉ DA COSTA - TRANSPORTE COM CAMINHÃO BASCULHANTE DE 18 M3, EM VIA URBANA PAVIMENTADA,ADICIONAL PARA DMT EXCEDENTE A 30KM (UNIDADE:M3XKM) AF07_2020","M3",3766,0,8398.63,0,0,0,0,0,0,12
3921,50000,8,"Meta 8","RUA MARIA JOSÉ DA COSTA - CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULHANTE 10M3 (UNIDADE : M3) AF_07/2020","M3",26,0,219.12,0,0,0,0,0,0,12
3921,50001,8,"Meta 8","RUA MARIA JOSÉ DA COSTA - TRANSPORTE COM CAMINHÃO BASCULHANTE DE 18 M3, EM VIA URBANA PAVIMENTADA, DMT ATÉ 30KM (UNIDADE:M3XKM) AF07_2020","M3",156,0,758.3,0,0,0,0,0,0,12
3921,50006,9,"Meta 9","RUA ANTÔNIO PETROLINO - CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULHANTE 10M3 (UNIDADE : M3) AF_07/2020","M3",31,0,266.9,0,0,0,0,0,0,12
3921,50007,10,"Meta 10","RUA ANTÔNIO PETROLINO - TRANSPORTE COM CAMINHÃO BASCULHANTE DE 18 M3, EM VIA URBANA PAVIMENTADA, DMT ATÉ 30KM (UNIDADE:M3XKM) AF07_2020","M3",924,0,3934.35,0,0,0,0,0,0,12
3921,50008,10,"Meta 10","RUA ANTÔNIO PETRONILO - TRANSPORTE COM CAMINHÃO BASCULHANTE DE 18 M3, EM VIA URBANA PAVIMENTADA,ADICIONAL PARA DMT EXCEDENTE A 30KM (UNIDADE:M3XKM) AF07_2020","M3",4587,0,10229.05,0,0,0,0,0,0,12
3921,49999,6,"Meta 6","PAVIMENTAÇÃO ASFÁLTICA NA RUA MARIA JOSÉ DA COSTA - ZONA URBANA DO MUNIC´ÍPIO","M2",421,0,44619.39,0,0,0,0,0,0,12
3921,49779,2,"Meta 2","RUA NOSSA SENHORA DE FÁTIMA - CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULHANTE 10M3 (UNIDADE : M3) AF_07/2020","M3",174,0,1517.25,0,0,0,0,0,0,12
3921,49961,5,"Meta 5","TRAVESSA VICENTE MARCELINO - EXECUÇÃO DE PAVIMENTO COM APLICAÇÃO DE CONCRETO ASFÁLTICO, CAMADA DE BINDER - EXECLUSIVE CARGA E TRANSPORTE AF 11/2019","M3",18,0,22108.41,0,0,0,0,0,0,12
3921,49962,5,"Meta 5","PAVIMENTAÇÃO ASFÁLTICA NA RUA DESEMBARGADOR JOSÉ VIEIRA - ZONA URBANA DO MUNICÍPIO","M2",1125,0,125761.3,0,0,0,0,0,0,12
3921,49960,5,"Meta 5","TRAVESSA VICENTE MARCELINO - EXECUÇÃO DE PAVIMENTO COM APLICAÇÃO DE CONCRETO ASFÁLTICO, CAMADA DE ROLAMENTO - EXCLUSIVE CARGA E TRANSPORTE AF 11/2019","M3",18,0,24588.25,0,0,0,0,0,0,12
3921,49954,5,"Meta 5","TRAVESSA VICENTE MARCELINO - TRANSPORTE COM CAMINHÃO BASCULHANTE DE 18 M3, EM VIA URBANA PAVIMENTADA, DMT ATÉ 30KM (UNIDADE:M3XKM) AF07_2020","M3",1050,0,4475.33,0,0,0,0,0,0,12
3921,49967,6,"Meta 6","RUA DESEMBARGADOR JOSÉ VIEIRA - CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULHANTE 10M3 (UNIDADE : M3) AF_07/2020","M3",68,0,585.33,0,0,0,0,0,0,12
3921,49971,6,"Meta 6","RUA DESEMBARGADOR JOSÉ VIEIRA - EXECUÇÃO DE PAVIMENTO COM APLICAÇÃO DE CONCRETO ASFÁLTICO, CAMADA DE BINDER - EXECLUSIVE CARGA E TRANSPORTE AF 11/2019","M3",34,0,42613.7,0,0,0,0,0,0,12
3921,49970,6,"Meta 6","RUA DESEMBARGADOR JOSÉ VIEIRA - EXECUÇÃO DE PAVIMENTO COM APLICAÇÃO DE CONCRETO ASFÁLTICO, CAMADA DE ROLAMENTO - EXCLUSIVE CARGA E TRANSPORTE AF 11/2019","M3",34,0,47393.56,0,0,0,0,0,0,12
3921,49952,4,"Meta 4","PAVIMENTAÇÃO ASFÁLTICA NA TRAVESSA VICENTE MARCELINO  - ZONA URBANA","M2",598,0,226654.72,0,0,0,0,0,0,12
3921,49949,4,"Meta 4","TRAVESSA NEO PONTES - EXECUÇÃO DE PAVIMENTO COM APLICAÇÃO DE CONCRETO ASFÁLTICO, CAMADA DE BINDER - EXECLUSIVE CARGA E TRANSPORTE AF 11/2019","M3",44,0,54694.74,0,0,0,0,0,0,12
